key	value	YENİSİ
388.sura.91.verses.14	They disbelieved him and slaughtered her. Their Lord then requited them for their sin and annihilated them. 	Onu inkâr ettiler ve deveyi boğazladılar. Bunun üzerine Rableri, onlara günahlarının karşılığını verdi ve onları imha etti.
388.sura.91.verses.15	Yet, those who came after them remain heedless. 	Ne var ki onlardan sonra gelenler de aymaz kalırlar.
388.sura.92.verses.1	By the night as it covers. 	Ant olsun örterken geceye.
388.sura.92.verses.2	The day as it reveals. 	Açığa çıkarırken gündüze.
388.sura.92.verses.3	And Him who created the male and the female. 	Ve erkeği ve dişiyi yaratan O’na.
388.sura.92.verses.4	Your works are of various kinds. 	Sizin işleriniz çeşit çeşittir.
388.sura.92.verses.5	As for him who gives to charity and maintains righteousness. 	Bağışta bulunan ve doğruluğu sürdürene gelince.
388.sura.92.verses.6	And upholds the scripture. 	Ve kutsal yazıya bağlı kalana.
388.sura.92.verses.7	We will direct him towards happiness. 	Biz onu mutluluğa doğru yönelteceğiz.
388.sura.92.verses.8	But he who is stingy, though he is rich. 	Fakat zengin olduğu halde cimri olan.
388.sura.92.verses.9	And disbelieves in the scripture. 	Ve kutsal yazıyı inkâr eden.
388.sura.92.verses.10	We will direct him towards misery. 	Onu da sefalete doğru yönelteceğiz.
388.sura.92.verses.11	His money cannot help him when he falls. 	Düştüğünde parası ona yardım edemez.
388.sura.92.verses.12	We provide the guidance. 	Kılavuzu biz sağlarız.
388.sura.92.verses.13	We control the Hereafter, as well as this life. 	Biz hem bu hayatı hem de Ahireti kontrol ederiz.
388.sura.92.verses.14	I have warned you about the blazing Hellfire. 	Ben sizi alevli Cehennem Ateşi hakkında uyardım.
388.sura.92.verses.15	None burns therein except the wicked. 	Onda kötüler dışında yanan yoktur.
388.sura.92.verses.16	Who disbelieves and turns away. 	İnkâr edip yüz çeviren.
388.sura.92.verses.17	Avoiding it will be the righteous. 	Ondan kaçınan doğrular olacaktır.
388.sura.92.verses.18	Who gives from his money to charity. 	Parasından bağışta bulunan.
388.sura.92.verses.19	Seeking nothing in return. 	Karşılığında hiçbir şey aramayarak.
388.sura.92.verses.20	Seeking only his Lord, the Most High. 	Sadece Yüceler Yücesi olan Rabbini arayarak.
388.sura.92.verses.21	He will certainly attain salvation.	O, kesinlikle kurtuluşa erecektir.
388.sura.92.titles.1	♦ ♦ ♦ ♦\nSura 92: The Night\n(Al-Layl)\nIn the name of God, Most Gracious, Most Merciful	♦ ♦ ♦ ♦\nSure 92: Gece\n(El-Leyl)\nEn Lütufkâr ve En Merhametli Olan Tanrı’nın adıyla.
388.sura.93.verses.1	By the forenoon. 	Ant olsun kuşluk vaktine.
388.sura.93.verses.2	By the night as it falls. 	Ant olsun çökerken geceye.
388.sura.93.verses.3	Your Lord never abandoned you, nor did He forget. 	Rabbin seni asla terk etmedi, unutmadı da.
388.sura.93.verses.4	The Hereafter is far better for you than this first (life). 	Ahiret senin için bu ilk (hayattan) çok daha iyidir.
388.sura.93.verses.5	And your Lord will give you enough; you will be pleased. 	Ve Rabbin sana hoşnut olacağın şekilde verecek.
388.sura.93.verses.6	Did He not find you orphaned and He gave you a home? 	Seni yetim kalmış bulup sana bir yuvayı O vermedi mi?
388.sura.93.verses.7	He found you astray, and guided you. 	Seni sapmış bulup sana O rehberlik etti.
388.sura.93.verses.8	He found you poor, and made you rich. 	Seni fakir bulup seni O zengin etti.
388.sura.93.titles.1	♦ ♦ ♦ ♦\nSura 93: The Forenoon\n(Al-Duhaa)\nIn the name of God, Most Gracious, Most Merciful	♦ ♦ ♦ ♦\nSure 93: Kuşluk Vakti\n(El-Duha)\nEn Lütufkâr ve En Merhametli Olan Tanrı’nın adıyla.
389.page[0]	The Forenoon (Al-Duhaa) 93:9-11 & The Fig (Al-Teen) 95:1-8 & Cooling the Temper (Al-Sharrhh) 94:1-8 & The Embryo (Al-‘Alaq) 96:1-11	Kuşluk Vakti (El-Duha) 93:9-11 & Öfkeyi Yatıştırmak (El-Şarh) 94:1-8 & İncir (El-Tin) 95:1-8 & Embriyo (El-Alak) 96:1-11
389.page[1]	367	367
389.sura.93.verses.9	Therefore, you shall not forsake the orphan. 	Bu nedenle, yetimi yüzüstü bırakma.
389.sura.93.verses.10	Nor shall you reprimand the beggar. 	Dilenciyi de azarlama.
389.sura.93.verses.11	You shall proclaim the blessing your Lord has bestowed upon you. 	Rabbinin sana ihsan etmiş olduğu nimeti ilan et.
389.sura.94.verses.1	Did we not cool your temper? 	Öfkeni biz yatıştırmadık mı?
389.sura.94.verses.2	And we unloaded your load (of sins). 	Ve (günahların) yükünü de kaldırdık.
389.sura.94.verses.3	One that burdened your back. 	Sırtında ağırlaşmış olan.
389.sura.94.verses.4	We exalted you to an honorable position. 	Seni şerefli bir konuma yükselttik.
389.sura.94.verses.5	With pain there is gain. 	Zahmetle birlikte kazanç vardır.
389.sura.94.verses.6	Indeed, with pain there is gain. 	Gerçekten de zahmetle birlikte kazanç vardır.
389.sura.94.verses.7	Whenever possible you shall strive. 	Her fırsatta çaba sarf et.
389.sura.94.verses.8	Seeking only your Lord. 	Sadece Rabbini arayarak.
389.sura.94.titles.1	♦ ♦ ♦ ♦\nSura 94: Cooling the Temper\n(Al-Sharrhh)\nIn the name of God, Most Gracious, Most Merciful 	♦ ♦ ♦ ♦\nSure 94: Öfkeyi Yatıştırmak\n(El-Şarh)\nEn Lütufkâr ve En Merhametli Olan Tanrı’nın adıyla. 
389.sura.95.verses.1	By the fig and the olive. 	Ant olsun incire ve zeytine.
389.sura.95.verses.2	Mount Sinai. 	Sina Dağı'na.
389.sura.95.verses.3	And this honored town (Mecca).*	Ve bu şerefli beldeye (Mekke).*
389.sura.95.verses.4	We created man in the best design. 	Biz insanı en güzel biçimde yarattık.
389.sura.95.verses.5	Then turned him into the lowliest of the lowly. 	Sonra da onu aşağıların en aşağısına çevirdik.
389.sura.95.verses.6	Except those who believe and lead a righteous life; they receive a reward that is well deserved.	İnanıp doğru bir hayat sürenler hariç; onlar tamamen hak edilmiş olan bir mükâfat alırlar.
389.sura.95.verses.7	Why do you still reject the faith? 	Niye hâlen imanı reddediyorsun?
389.sura.95.verses.8	Is GOD not the Most Wise, of all the wise ones?	TANRI, tüm bilgelerin En Bilge Olanı değil midir?
389.sura.95.titles.1	♦ ♦ ♦ ♦\nSura 95: The Fig\n(Al-Teen)\nIn the name of God, Most Gracious, Most Merciful 	♦ ♦ ♦ ♦\nSure 95: İncir\n(El-Tin)\nEn Lütufkâr ve En Merhametli Olan Tanrı’nın adıyla. 
389.sura.96.verses.1	Read, in the name of your Lord, who created.*	Oku! Yaratmış olan Rabbinin adıyla.*
389.sura.96.verses.2	He created man from an embryo. 	O, insanı bir embriyodan yarattı.
389.sura.96.verses.3	Read, and your Lord, Most Exalted. 	Oku! Ve En Yüce Olan Rabbin.
389.sura.96.verses.4	Teaches by means of the pen. 	Kalem yoluyla öğretir.
389.sura.96.verses.5	He teaches man what he never knew. 	O, insana hiç bilmediklerini öğretir.
389.sura.96.verses.6	Indeed, the human transgresses. 	Doğrusu, insan haddi aşar.
389.sura.96.verses.7	When he becomes rich. 	Zengin olduğunda.
389.sura.96.verses.8	To your Lord is the ultimate destiny. 	Nihai varış Rabbinedir.
389.sura.96.verses.9	Have you seen the one who enjoins. 	Gördün mü men edeni.
389.sura.96.verses.10	Others from praying? 	Başkalarını dua etmekten?
389.sura.96.verses.11	Is it not better for him to follow the guidance? 	Kılavuza uyması onun için daha iyi değil midir?
389.sura.96.titles.1	♦ ♦ ♦ ♦\nSura 96: The Embryo\n(Al-‘Alaq)\nIn the name of God, Most Gracious, Most Merciful 	♦ ♦ ♦ ♦\nSure 96: Embriyo\n(El-Alak)\nEn Lütufkâr ve En Merhametli Olan Tanrı’nın adıyla. 
389.notes.data[0]	*95:1-3 The fig, olive, Sinai, and Mecca possibly symbolize Adam, Jesus, Moses, Abraham and Muhammad, respectively. Thus, all major religions are represented.	*95:1-3 İncir, zeytin, Sina ve Mekke muhtemelen sırayla Âdem, İsa, Musa, İbrahim ve Muhammed’i sembolize eder. Böylece tüm büyük dinler temsil edilmektedir.
389.notes.data[1]	*96:1-19 From 96 to 114 is 19 suras. The first revelation (96:1-5) is 19 Arabic words, 76 letters (19x4). The sura consists of 19 verses and 304 Arabic letters (Appendices 1 & 23).	*96:1-19 96’dan 114’e kadar 19 sure vardır. İlk vahiy (96:1-5) 19 Arapça kelime, 76 (19x4) harftir. Bu sure, 19 ayet ve 304 Arapça harften oluşmaktadır (Ek 1 & 23).
390.page[0]	368	368
390.page[1]	The Embryo (Al-‘Alaq) 96:12-19 & Destiny (Al-Qadr) 97:1-5 & Proof (Al-Bayyinah) 98:1-8	Embriyo (El-Alak) 96:12-19 & Kader (El-Kadr) 97:1-5 & Kanıt (El-Beyyine) 98:1-8
390.sura.96.verses.12	Or advocate righteousness? 	Veya doğruluğu savunması?
390.sura.96.verses.13	If he disbelieves and turns away. 	Eğer inkâr edip yüz çevirirse.
390.sura.96.verses.14	Does he not realize that GOD sees? 	TANRI’nın gördüğünün farkında değil mi?
390.sura.96.verses.15	Indeed, unless he refrains, we will take him by the forelock. 	Doğrusu vazgeçmezse onu perçeminden yakalayacağız.
390.sura.96.verses.16	A forelock that is disbelieving and sinful. 	İnkârcı ve günahkâr olan bir perçem.
390.sura.96.verses.17	Let him then call on his helpers. 	Varsın yardımına koşacak olanları çağırsın.
390.sura.96.verses.18	We will call the guardians of Hell. 	Biz de Cehennemin bekçilerini çağıracağız.
390.sura.96.verses.19	You shall not obey him; you shall fall prostrate and draw nearer. 	Ona itaat etme; secdeye kapan ve yaklaş.
390.sura.97.verses.1	We revealed it in the Night of Destiny.*	Biz onu Kader Gecesi’nde vahyettik.*
390.sura.97.verses.2	How awesome is the Night of Destiny! 	Kader Gecesi ne kadar da muhteşemdir!
390.sura.97.verses.3	The Night of Destiny is better than a thousand months. 	Kader Gecesi bin aydan daha iyidir.
390.sura.97.verses.4	The angels and the Spirit descend therein, by their Lord’s leave, to carry out every command. 	Melekler ve Ruh, Rablerinin izniyle, her emri yerine getirmek için onda aşağı inerler.
390.sura.97.verses.5	Peaceful it is until the advent of the dawn. 	O, şafağın doğuşuna kadar esenliktir.
390.sura.97.titles.1	♦ ♦ ♦ ♦\nSura 97: Destiny\n(Al-Qadr)\nIn the name of God, Most Gracious, Most Merciful	♦ ♦ ♦ ♦\nSure 97: Kader\n(El-Kadr)\nEn Lütufkâr ve En Merhametli Olan Tanrı’nın adıyla.
390.sura.98.verses.1	Those who disbelieved among the people of the scripture, as well as the idol worshipers, insist on their ways, despite the proof given to them.*	Hem kutsal yazı halkı arasından inkâr etmiş olanlar, hem de puta tapanlar, kendilerine verilen kanıta rağmen, kendi yollarında ısrar ederler.*
390.sura.98.verses.2	A messenger from GOD is reciting to them sacred instructions.*	TANRI’dan bir elçi, onlara kutsal talimatlar okuyor.*
390.sura.98.verses.3	In them there are valuable teachings. 	Onların içinde değerli öğretiler vardır.
390.sura.98.verses.4	In fact, those who received the scripture did not dispute until the proof was given to them. 	Aslında, kutsal yazı almış olanlar, kendilerine kanıt verilinceye dek ihtilafa düşmediler.
390.sura.98.verses.5	All that was asked of them was to worship GOD, devoting the religion absolutely to Him alone, observe the contact prayers (Salat), and give the obligatory charity (Zakat). Such is the perfect religion. 	Onlardan tek istenen, dini mutlak bir şekilde yalnızca O’na adayarak TANRI’ya tapmaları, iletişim dualarını (Namazı) yerine getirmeleri ve zorunlu bağışı (Zekâtı) vermeleriydi. İşte mükemmel din budur.
390.sura.98.verses.6	Those who disbelieved among the people of the scripture, and the idol worshipers, have incurred the fire of Gehenna forever. They are the worst creatures. 	Kutsal yazı halkından inkâr etmiş olanlar ve puta tapanlar, Cehennemin ateşini sonsuza dek üzerlerine çekmişlerdir. Onlar yaratıkların en kötüleridir.
390.sura.98.verses.7	Those who believed and led a righteous life are the best creatures. 	İnanıp doğru bir hayat sürmüş olanlar, yaratıkların en iyileridir.
390.sura.98.verses.8	Their reward at their Lord is the gardens of Eden with flowing streams, wherein they abide forever. GOD is pleased with them, and they are pleased with Him. Such is the reward for those who reverence their Lord. 	Rableri katındaki ödül, akan nehirleri olan Aden bahçeleridir; onun içinde sonsuza dek kalacaklardır. TANRI onlardan hoşnuttur ve onlar da O’ndan hoşnuttur. İşte böyledir Rablerine derin saygı duyanların ödülü.
390.sura.98.titles.1	♦ ♦ ♦ ♦\nSura 98: Proof\n(Al-Bayyinah)\nIn the name of God, Most Gracious, Most Merciful	♦ ♦ ♦ ♦\nSure 98: Kanıt\n(El-Beyyine)\nEn Lütufkâr ve En Merhametli Olan Tanrı’nın adıyla.
390.notes.data[0]	*97:1 The Quran was placed into Muhammad’s soul on the 27th night of Ramadan, 13 B.H. (Before Hijrah). See also 17:1, 44:3, 53:1-18, and Appendix 28.	*97:1 Kuran Ramazan’ın 27. gecesinde, H.Ö. (Hicretten Önce) 13’te Muhammed’in nefsine yerleştirildi. Ayrıca 17:1, 44:3, 53:1-18 ve Ek 28’e bakınız.
390.notes.data[1]	*98:1-2 The proof is the Quran’s mathematical code (Appendix 1) and the messenger is Rashad Khalifa. The number of the sura (98), plus the verse number (2), plus the numerical value of “Rashad Khalifa” (1230) add up to 1330 (19x70), the same total as in 81:19 (Appendix 2).	*98:1-2 O kanıt, Kuran’ın matematiksel kodudur (Ek 1) ve elçi de Reşad Halife’dir. Sure numarası (98) artı ayet numarası (2) artı “Reşad Halife”nin sayısal değeri (1230) 1330 (19x70) eder, 81:19’daki ile aynı toplamdır (Ek 2).
391.page[0]	The Quake (Al-Zalzalah) 99:1-8 & The Gallopers (Al-‘Aadeyaat) 100:1-11 & The Shocker (Al-Qaare‘ah) 101:1-11 & Hoarding (Al-Takaathur) 102:1-4	Sarsıntı (El-Zilzal) 99:1-8 & Dört Nala Koşanlar (El-Adiyat) 100:1-11 & Şok Edici (El-Karia) 101:1-11 & İstiflemek (El-Tekasür) 102:1-4
391.page[1]	369	369
391.sura.99.verses.1	When the earth is severely quaked. 	Yeryüzü şiddetle sarsıldığında.
391.sura.99.verses.2	And the earth ejects its loads. 	Ve yeryüzü yüklerini çıkarıp attığında.
391.sura.99.verses.3	The human will wonder: “What is happening?” 	İnsan “Ne oluyor?” diye merak edecek.
391.sura.99.verses.4	On that day, it will tell its news. 	O gün, o haberlerini anlatacak .
391.sura.99.verses.5	That your Lord has commanded it. 	Öyle ki, Rabbi ona emretmiştir.
391.sura.99.verses.6	On that day, the people will issue from every direction, to be shown their works. 	O gün, kendilerine işleri gösterilsin diye insanlar her yönden çıkacaklardır.
391.sura.99.verses.7	Whoever does an atom’s weight of good will see it. 	Kim bir atom ağırlığı kadar iyilik yaparsa onu görecektir.
391.sura.99.verses.8	And whoever does an atom’s weight of evil will see it.	Ve kim bir atom ağırlığı kadar kötülük yaparsa onu görecektir.
391.sura.99.titles.1	♦ ♦ ♦ ♦\nSura 99: The Quake\n(Al-Zalzalah)\nIn the name of God, Most Gracious, Most Merciful 	♦ ♦ ♦ ♦\nSure 99: Sarsıntı\n(El-Zilzal)\nEn Lütufkâr ve En Merhametli Olan Tanrı’nın adıyla. 
391.sura.100.verses.1	By the fast gallopers. 	Ant olsun hızla dörtnala koşanlara.
391.sura.100.verses.2	Igniting sparks. 	Kıvılcımlar ateşleyerek.
391.sura.100.verses.3	Invading (the enemy) by morning. 	Sabahleyin (düşmana) baskın yaparak.
391.sura.100.verses.4	Striking terror therein. 	Orada dehşet saçarak.
391.sura.100.verses.5	Penetrating to the heart of their territory. 	Topraklarının kalbine nüfuz ederek.
391.sura.100.verses.6	The human being is unappreciative of his Lord. 	İnsanoğlu Rabbine karşı nankördür.
391.sura.100.verses.7	He bears witness to this fact. 	Kendisi de bu gerçeğe şahitlik etmektedir.
